epoch,train_box_loss,train_cls_loss,train_dfl_loss,metrics_precision,metrics_recall,metrics_mAP50,metrics_mAP50_95,val_box_loss,val_cls_loss,val_dfl_loss,lr_pg0,lr_pg1,lr_pg2
150,1.0637,0.86096,1.1508,0.82696,0.69938,0.80424,0.5742,0.946,0.68921,1.0527,0.005083,0.005083,0.005083
151,1.0622,0.85861,1.1489,0.82684,0.69905,0.80406,0.57434,0.94683,0.68869,1.0533,0.00505,0.00505,0.00505
152,1.0606,0.85654,1.1475,0.82867,0.69775,0.8042,0.57458,0.9464,0.6884,1.0526,0.005017,0.005017,0.005017
153,1.059,0.8554,1.1478,0.82562,0.70047,0.80493,0.57457,0.94569,0.68779,1.0523,0.004984,0.004984,0.004984
154,1.0582,0.85541,1.1476,0.82792,0.70045,0.80491,0.57467,0.9448,0.68746,1.0518,0.004951,0.004951,0.004951
155,1.0576,0.85384,1.1479,0.82984,0.70002,0.80517,0.57469,0.94416,0.68684,1.0515,0.004918,0.004918,0.004918
156,1.0566,0.85207,1.146,0.83268,0.69784,0.80477,0.57519,0.94378,0.68644,1.0514,0.004885,0.004885,0.004885
157,1.0585,0.85326,1.1454,0.83196,0.69826,0.80509,0.57588,0.94365,0.68591,1.0513,0.004852,0.004852,0.004852
158,1.0577,0.85263,1.1471,0.83588,0.69538,0.8051,0.57551,0.94262,0.68511,1.0505,0.004819,0.004819,0.004819
159,1.0549,0.84848,1.1451,0.83676,0.695,0.80487,0.57558,0.94277,0.68512,1.0508,0.004786,0.004786,0.004786
160,1.054,0.85031,1.1425,0.83037,0.70018,0.80499,0.57561,0.9424,0.68544,1.0506,0.004753,0.004753,0.004753
161,1.0549,0.84994,1.1441,0.83244,0.69708,0.80511,0.57606,0.94192,0.68521,1.0507,0.00472,0.00472,0.00472
162,1.0541,0.84803,1.143,0.82874,0.70138,0.80534,0.57623,0.94217,0.68496,1.0508,0.004687,0.004687,0.004687
163,1.0531,0.84913,1.1454,0.83253,0.69875,0.8057,0.57636,0.94169,0.68415,1.0508,0.004654,0.004654,0.004654
164,1.0507,0.84607,1.1433,0.82542,0.70424,0.80566,0.5767,0.94107,0.68344,1.0509,0.004621,0.004621,0.004621
165,1.0513,0.84573,1.1426,0.82199,0.70747,0.80614,0.57674,0.94077,0.68292,1.0509,0.004588,0.004588,0.004588
166,1.0532,0.84484,1.1419,0.82196,0.7082,0.80572,0.57661,0.94068,0.68167,1.0509,0.004555,0.004555,0.004555
167,1.0493,0.84465,1.1414,0.82164,0.70747,0.8053,0.57717,0.94143,0.68182,1.0511,0.004522,0.004522,0.004522
168,1.0497,0.84333,1.1412,0.82207,0.70765,0.80521,0.5772,0.94179,0.68148,1.0509,0.004489,0.004489,0.004489
169,1.0498,0.84091,1.1404,0.8218,0.7082,0.80546,0.57681,0.94123,0.68124,1.0508,0.004456,0.004456,0.004456
170,1.0484,0.84406,1.1426,0.82543,0.7064,0.80617,0.57743,0.94161,0.68182,1.0509,0.004423,0.004423,0.004423
171,1.047,0.83972,1.1412,0.82645,0.7052,0.80613,0.57752,0.94182,0.68252,1.051,0.00439,0.00439,0.00439
172,1.0486,0.84172,1.1407,0.83148,0.70308,0.80611,0.57718,0.94269,0.68232,1.0512,0.004357,0.004357,0.004357
173,1.0486,0.84164,1.1397,0.82833,0.70511,0.80631,0.57741,0.94343,0.68205,1.0512,0.004324,0.004324,0.004324
174,1.0453,0.83751,1.138,0.82247,0.70892,0.8067,0.57759,0.94228,0.6811,1.0506,0.004291,0.004291,0.004291
175,1.0461,0.83694,1.1401,0.82629,0.70683,0.80693,0.5776,0.94166,0.6808,1.0504,0.004258,0.004258,0.004258
176,1.0442,0.8354,1.1377,0.82606,0.70648,0.80669,0.57806,0.94155,0.68041,1.05,0.004225,0.004225,0.004225
177,1.0437,0.83422,1.1366,0.8263,0.70665,0.80694,0.57823,0.94267,0.67998,1.0503,0.004192,0.004192,0.004192
178,1.042,0.83665,1.1373,0.82739,0.70756,0.80692,0.57825,0.94236,0.67947,1.05,0.004159,0.004159,0.004159
179,1.0418,0.83405,1.1347,0.83347,0.70274,0.80691,0.57868,0.94232,0.67991,1.0497,0.004126,0.004126,0.004126
180,1.0411,0.83193,1.1355,0.82902,0.70545,0.80749,0.5788,0.94229,0.68002,1.0495,0.004093,0.004093,0.004093
181,1.0415,0.83091,1.1353,0.83554,0.70087,0.8075,0.57859,0.94262,0.67968,1.0494,0.00406,0.00406,0.00406
182,1.0387,0.83304,1.1354,0.82851,0.70483,0.80697,0.57902,0.9424,0.67954,1.0494,0.004027,0.004027,0.004027
183,1.0407,0.832,1.1347,0.82914,0.70692,0.8074,0.57916,0.94269,0.67951,1.0491,0.003994,0.003994,0.003994
184,1.0375,0.82948,1.1323,0.83202,0.70611,0.80775,0.57909,0.94268,0.67941,1.049,0.003961,0.003961,0.003961
185,1.0348,0.82701,1.132,0.83691,0.70374,0.80779,0.5792,0.94216,0.67936,1.0485,0.003928,0.003928,0.003928
186,1.0349,0.82741,1.1319,0.83759,0.70311,0.80792,0.57922,0.94183,0.67942,1.0485,0.003895,0.003895,0.003895
187,1.0348,0.82577,1.134,0.83882,0.70184,0.80778,0.57955,0.94156,0.67982,1.0485,0.003862,0.003862,0.003862
188,1.0367,0.82633,1.1329,0.83536,0.70302,0.80821,0.57951,0.94136,0.67878,1.0484,0.003829,0.003829,0.003829
189,1.0305,0.82233,1.1283,0.83303,0.70393,0.80761,0.57963,0.94064,0.67817,1.0479,0.003796,0.003796,0.003796
190,1.0332,0.82541,1.1313,0.83295,0.70509,0.80746,0.58,0.94043,0.6785,1.0476,0.003763,0.003763,0.003763
191,1.0309,0.82038,1.1299,0.83295,0.70645,0.80768,0.58007,0.93947,0.6788,1.0467,0.00373,0.00373,0.00373
192,1.033,0.82315,1.13,0.83221,0.70665,0.80779,0.57991,0.93883,0.67862,1.0465,0.003697,0.003697,0.003697
193,1.0292,0.82116,1.13,0.83088,0.70765,0.80781,0.58058,0.93839,0.67905,1.0464,0.003664,0.003664,0.003664
194,1.0306,0.81952,1.1282,0.83357,0.70641,0.80807,0.58085,0.9382,0.67927,1.0464,0.003631,0.003631,0.003631
195,1.0299,0.81873,1.1278,0.83449,0.7056,0.80827,0.58114,0.93675,0.67795,1.0453,0.003598,0.003598,0.003598
196,1.0309,0.81994,1.1288,0.83436,0.70656,0.80864,0.58087,0.93592,0.67792,1.0449,0.003565,0.003565,0.003565
197,1.0282,0.81634,1.1297,0.83075,0.70883,0.80864,0.58086,0.9362,0.67786,1.0448,0.003532,0.003532,0.003532
198,1.0276,0.81606,1.126,0.83356,0.70679,0.80856,0.58109,0.93538,0.67643,1.0444,0.003499,0.003499,0.003499
199,1.0289,0.81413,1.1287,0.83618,0.70611,0.80885,0.58119,0.93531,0.67606,1.0442,0.003466,0.003466,0.003466
200,1.0253,0.81508,1.1274,0.83742,0.70447,0.80894,0.58136,0.93541,0.67574,1.0445,0.003433,0.003433,0.003433
201,1.0257,0.81433,1.1261,0.83734,0.70456,0.80855,0.58141,0.9351,0.67489,1.0443,0.0034,0.0034,0.0034
202,1.0235,0.81256,1.1252,0.83893,0.70382,0.80916,0.58165,0.9351,0.67482,1.0441,0.003367,0.003367,0.003367
203,1.0241,0.81223,1.1242,0.83844,0.70411,0.80982,0.58202,0.93413,0.67452,1.0434,0.003334,0.003334,0.003334
204,1.0232,0.80992,1.1249,0.83741,0.7063,0.80954,0.58187,0.93348,0.6749,1.0435,0.003301,0.003301,0.003301
205,1.0213,0.80794,1.1245,0.83551,0.70714,0.80971,0.58218,0.93287,0.67537,1.0432,0.003268,0.003268,0.003268
206,1.0217,0.8107,1.1237,0.835,0.70641,0.81024,0.58242,0.9323,0.6754,1.0427,0.003235,0.003235,0.003235
207,1.0186,0.80713,1.123,0.83548,0.70674,0.81013,0.58236,0.93299,0.67709,1.0434,0.003202,0.003202,0.003202
208,1.0199,0.8052,1.1231,0.83402,0.70811,0.81086,0.58259,0.93255,0.67614,1.0435,0.003169,0.003169,0.003169
209,1.0179,0.80369,1.1237,0.83552,0.70677,0.8111,0.58257,0.93246,0.67671,1.0439,0.003136,0.003136,0.003136
210,1.0186,0.80536,1.1226,0.83337,0.70838,0.81093,0.5828,0.93134,0.67698,1.0433,0.003103,0.003103,0.003103
211,1.015,0.80186,1.1204,0.83267,0.71129,0.81123,0.58306,0.93114,0.67617,1.0429,0.00307,0.00307,0.00307
212,1.017,0.80056,1.1204,0.83358,0.70847,0.81091,0.58339,0.93021,0.67597,1.0425,0.003037,0.003037,0.003037
213,1.0152,0.80068,1.1208,0.83281,0.70753,0.81041,0.58336,0.92955,0.67587,1.0421,0.003004,0.003004,0.003004
214,1.0138,0.80074,1.1191,0.83453,0.70683,0.81015,0.58346,0.92876,0.67485,1.042,0.002971,0.002971,0.002971
215,1.0135,0.80018,1.1197,0.83488,0.70674,0.81048,0.58353,0.92862,0.67536,1.0418,0.002938,0.002938,0.002938
216,1.0125,0.79881,1.1192,0.83982,0.70327,0.81089,0.58375,0.92788,0.67496,1.0411,0.002905,0.002905,0.002905
217,1.0114,0.7935,1.1174,0.83802,0.70287,0.81091,0.58405,0.92729,0.67536,1.0403,0.002872,0.002872,0.002872
218,1.009,0.79356,1.1175,0.83548,0.70563,0.81118,0.58435,0.92724,0.67552,1.04,0.002839,0.002839,0.002839
219,1.0105,0.79341,1.1167,0.83006,0.71001,0.8109,0.58454,0.92664,0.67544,1.0395,0.002806,0.002806,0.002806
220,1.0098,0.79456,1.1171,0.83249,0.70999,0.81149,0.58478,0.92722,0.67585,1.0396,0.002773,0.002773,0.002773
221,1.0078,0.79412,1.1161,0.83225,0.70968,0.81159,0.58436,0.92709,0.67583,1.0396,0.00274,0.00274,0.00274
222,1.0047,0.7911,1.1159,0.8321,0.70802,0.81193,0.58479,0.92615,0.6757,1.0395,0.002707,0.002707,0.002707
223,1.0052,0.7886,1.1139,0.82413,0.71542,0.81202,0.58506,0.92515,0.67636,1.0388,0.002674,0.002674,0.002674
224,1.0056,0.78742,1.1138,0.82852,0.71219,0.81183,0.58511,0.92487,0.67591,1.0386,0.002641,0.002641,0.002641
225,1.0058,0.78921,1.1137,0.82765,0.7122,0.81184,0.5853,0.92469,0.67613,1.038,0.002608,0.002608,0.002608
226,1.0018,0.78494,1.1119,0.82898,0.71183,0.81197,0.58514,0.92556,0.67604,1.0384,0.002575,0.002575,0.002575
227,0.9999,0.78139,1.1096,0.82928,0.71026,0.81197,0.58498,0.92583,0.67536,1.0383,0.002542,0.002542,0.002542
228,0.9991,0.78051,1.1096,0.82401,0.71338,0.81179,0.58493,0.92566,0.67443,1.0382,0.002509,0.002509,0.002509
229,0.99768,0.77992,1.1072,0.82278,0.71392,0.81189,0.58526,0.92515,0.67328,1.0373,0.002476,0.002476,0.002476
230,0.99792,0.77698,1.1077,0.8223,0.71465,0.81156,0.58565,0.92555,0.67209,1.0373,0.002443,0.002443,0.002443
231,0.99692,0.77835,1.1076,0.82168,0.71665,0.81156,0.58537,0.92576,0.67111,1.0373,0.00241,0.00241,0.00241
232,0.99403,0.77714,1.1079,0.82173,0.7171,0.81161,0.58551,0.92571,0.66936,1.0373,0.002377,0.002377,0.002377
233,0.99254,0.77362,1.1059,0.82125,0.71719,0.81146,0.58551,0.92607,0.66926,1.0378,0.002344,0.002344,0.002344
234,0.99373,0.77375,1.1056,0.81881,0.71956,0.81156,0.58561,0.9262,0.66858,1.0378,0.002311,0.002311,0.002311
235,0.99473,0.77226,1.1061,0.82084,0.71948,0.8121,0.58578,0.92676,0.6681,1.0375,0.002278,0.002278,0.002278
236,0.99104,0.7689,1.1059,0.81841,0.72206,0.81214,0.58586,0.92736,0.66774,1.0377,0.002245,0.002245,0.002245
237,0.98835,0.76976,1.1056,0.81918,0.72237,0.81253,0.58596,0.92769,0.66663,1.0378,0.002212,0.002212,0.002212
238,0.98788,0.76696,1.1055,0.81772,0.7231,0.81319,0.58625,0.92768,0.66628,1.0377,0.002179,0.002179,0.002179
239,0.98783,0.7668,1.1029,0.81794,0.72383,0.81336,0.58607,0.92801,0.66627,1.0382,0.002146,0.002146,0.002146
240,0.986,0.76594,1.1022,0.81975,0.72243,0.81288,0.58636,0.92803,0.66475,1.0385,0.002113,0.002113,0.002113
241,0.98456,0.76218,1.1014,0.82223,0.72028,0.81234,0.58652,0.92802,0.66412,1.0387,0.00208,0.00208,0.00208
242,0.98489,0.75985,1.1003,0.82094,0.7212,0.8126,0.58693,0.92844,0.66453,1.0391,0.002047,0.002047,0.002047
243,0.9808,0.75981,1.1002,0.82879,0.71528,0.81264,0.58712,0.92832,0.66375,1.039,0.002014,0.002014,0.002014
244,0.98281,0.75962,1.1007,0.82547,0.71778,0.81257,0.58723,0.92818,0.66274,1.039,0.001981,0.001981,0.001981
245,0.98012,0.75796,1.1,0.82402,0.71683,0.81259,0.58755,0.92822,0.66282,1.0385,0.001948,0.001948,0.001948
246,0.9793,0.75578,1.0985,0.82475,0.71565,0.81306,0.58752,0.92856,0.66341,1.0383,0.001915,0.001915,0.001915
247,0.97688,0.75376,1.0976,0.83367,0.71111,0.81362,0.58717,0.92855,0.66303,1.038,0.001882,0.001882,0.001882
248,0.97721,0.75207,1.0981,0.83744,0.7088,0.81304,0.58706,0.92817,0.6628,1.0378,0.001849,0.001849,0.001849
249,0.97436,0.75223,1.0961,0.83858,0.70729,0.81324,0.58708,0.9282,0.66299,1.0378,0.001816,0.001816,0.001816
250,0.97266,0.7499,1.0954,0.83705,0.70954,0.8131,0.58714,0.92829,0.6631,1.038,0.001783,0.001783,0.001783
251,0.97135,0.74442,1.0936,0.8354,0.70982,0.81278,0.58701,0.92733,0.66254,1.0376,0.00175,0.00175,0.00175
252,0.96963,0.74507,1.0957,0.83766,0.70938,0.8134,0.58741,0.9273,0.66258,1.0375,0.001717,0.001717,0.001717
253,0.97124,0.74386,1.093,0.83621,0.70974,0.81352,0.58789,0.92679,0.66236,1.0372,0.001684,0.001684,0.001684
254,0.96685,0.74269,1.0904,0.83603,0.70929,0.81363,0.58776,0.92662,0.66169,1.0374,0.001651,0.001651,0.001651
255,0.96748,0.74042,1.0908,0.83774,0.70865,0.81355,0.58788,0.92636,0.66082,1.0373,0.001618,0.001618,0.001618
256,0.96536,0.73699,1.0898,0.83847,0.70838,0.814,0.58841,0.92624,0.66034,1.0372,0.001585,0.001585,0.001585
257,0.96405,0.73763,1.0902,0.8388,0.70874,0.81411,0.58851,0.92656,0.65992,1.0373,0.001552,0.001552,0.001552
258,0.96444,0.73678,1.0903,0.84194,0.70947,0.81445,0.58894,0.9273,0.66017,1.0376,0.001519,0.001519,0.001519
259,0.96003,0.73173,1.0856,0.83856,0.71228,0.81441,0.58849,0.92836,0.6603,1.0384,0.001486,0.001486,0.001486
260,0.9598,0.73028,1.086,0.83902,0.71065,0.8139,0.58818,0.92857,0.66016,1.0384,0.001453,0.001453,0.001453
261,0.95804,0.72934,1.0846,0.83792,0.71183,0.81392,0.58827,0.92846,0.66002,1.0381,0.00142,0.00142,0.00142
262,0.95342,0.72623,1.087,0.83778,0.71102,0.81426,0.5886,0.9287,0.65948,1.0383,0.001387,0.001387,0.001387
263,0.95206,0.72308,1.0836,0.83509,0.7122,0.81448,0.58882,0.92865,0.65912,1.0381,0.001354,0.001354,0.001354
264,0.95217,0.72039,1.083,0.83738,0.71177,0.81494,0.58862,0.92881,0.65855,1.0382,0.001321,0.001321,0.001321
265,0.94932,0.72025,1.0825,0.83779,0.71204,0.81454,0.58891,0.92845,0.65798,1.0378,0.001288,0.001288,0.001288
266,0.9482,0.71793,1.0805,0.8413,0.70947,0.8147,0.58884,0.92816,0.65765,1.0371,0.001255,0.001255,0.001255
267,0.9487,0.71695,1.0825,0.84058,0.71001,0.81446,0.58866,0.92805,0.6564,1.0369,0.001222,0.001222,0.001222
268,0.94351,0.7111,1.0772,0.83792,0.71283,0.81485,0.58932,0.92787,0.65594,1.0365,0.001189,0.001189,0.001189
269,0.94223,0.70941,1.0785,0.83541,0.7145,0.81481,0.58945,0.92827,0.65617,1.0368,0.001156,0.001156,0.001156
270,0.94245,0.70617,1.0776,0.83653,0.7131,0.81517,0.58929,0.92866,0.65637,1.0369,0.001123,0.001123,0.001123
271,0.93933,0.70438,1.0752,0.83883,0.71183,0.81451,0.58907,0.92871,0.65591,1.037,0.00109,0.00109,0.00109
272,0.93764,0.70264,1.0737,0.83987,0.71111,0.81431,0.5892,0.92819,0.65549,1.0362,0.001057,0.001057,0.001057
273,0.93362,0.70061,1.0724,0.83521,0.71474,0.81515,0.58917,0.92813,0.65637,1.036,0.001024,0.001024,0.001024
274,0.93476,0.69613,1.0718,0.83547,0.71465,0.81486,0.58934,0.92816,0.6565,1.0357,0.000991,0.000991,0.000991
275,0.93175,0.69686,1.0693,0.83553,0.71483,0.81469,0.58924,0.92852,0.65668,1.0357,0.000958,0.000958,0.000958
276,0.92926,0.69271,1.0684,0.83729,0.71359,0.8146,0.58908,0.92867,0.65644,1.0358,0.000925,0.000925,0.000925
277,0.92587,0.69107,1.0682,0.83701,0.71438,0.81463,0.58926,0.92869,0.65648,1.0359,0.000892,0.000892,0.000892
278,0.92651,0.68745,1.067,0.8354,0.71574,0.81467,0.58955,0.92801,0.65703,1.0357,0.000859,0.000859,0.000859
279,0.92258,0.68372,1.0649,0.83144,0.71792,0.81391,0.58924,0.92812,0.65725,1.0359,0.000826,0.000826,0.000826
280,0.92136,0.68209,1.0654,0.83119,0.71814,0.81399,0.58912,0.92842,0.65765,1.0362,0.000793,0.000793,0.000793
281,0.91746,0.67668,1.0617,0.83269,0.71747,0.81351,0.58871,0.92822,0.65751,1.0361,0.00076,0.00076,0.00076
282,0.9156,0.67424,1.063,0.83105,0.71833,0.8134,0.58867,0.92875,0.65708,1.0367,0.000727,0.000727,0.000727
283,0.91417,0.67136,1.06,0.83185,0.71842,0.8136,0.58887,0.92959,0.65636,1.0374,0.000694,0.000694,0.000694
284,0.91221,0.66843,1.0581,0.83368,0.71701,0.81353,0.58864,0.92967,0.65597,1.0375,0.000661,0.000661,0.000661
285,0.90851,0.66597,1.0573,0.83497,0.71583,0.81366,0.58833,0.92992,0.65629,1.0376,0.000628,0.000628,0.000628
286,0.90703,0.66389,1.0572,0.83244,0.71831,0.81349,0.5883,0.92958,0.65604,1.0371,0.000595,0.000595,0.000595
287,0.90441,0.65962,1.0541,0.83347,0.71816,0.81338,0.58829,0.92954,0.65648,1.0373,0.000562,0.000562,0.000562
288,0.90128,0.65707,1.0547,0.83185,0.71756,0.8133,0.58832,0.92928,0.65607,1.0372,0.000529,0.000529,0.000529
289,0.90072,0.65557,1.053,0.83126,0.71819,0.81325,0.58774,0.93002,0.65576,1.0373,0.000496,0.000496,0.000496
290,0.87082,0.59336,1.0157,0.83249,0.71811,0.81276,0.58756,0.93139,0.65623,1.0381,0.000463,0.000463,0.000463
291,0.86174,0.58147,1.0095,0.8324,0.71851,0.81258,0.5874,0.93207,0.65537,1.0385,0.00043,0.00043,0.00043
292,0.85619,0.57604,1.0078,0.83071,0.71947,0.81284,0.58775,0.93235,0.65533,1.0387,0.000397,0.000397,0.000397
293,0.85265,0.57007,1.0051,0.82875,0.72028,0.81309,0.58754,0.93247,0.65576,1.0392,0.000364,0.000364,0.000364
294,0.84771,0.56379,1.0025,0.83419,0.71734,0.81284,0.58758,0.93264,0.65489,1.0398,0.000331,0.000331,0.000331
295,0.84339,0.55963,0.99945,0.83667,0.71438,0.81274,0.58728,0.9332,0.65467,1.0402,0.000298,0.000298,0.000298
296,0.83965,0.55476,0.99627,0.83544,0.71501,0.81218,0.58677,0.93408,0.65432,1.0408,0.000265,0.000265,0.000265
297,0.83721,0.54965,0.99691,0.83531,0.71537,0.81193,0.58686,0.93466,0.65485,1.0411,0.000232,0.000232,0.000232
298,0.83169,0.5443,0.99183,0.8388,0.71265,0.81219,0.58636,0.93498,0.65466,1.0411,0.000199,0.000199,0.000199
299,0.82815,0.539,0.9909,0.83812,0.71424,0.81235,0.58632,0.93556,0.65476,1.0414,0.000166,0.000166,0.000166
